value;value_type_code;calculation_code;payroll_year;industry_name;avg_salary_year;product_name;avg_price_year;price_value;price_unit;year;date_from
19457;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
19457;5958;100;2008;‰innosti v oblasti nemovitost’;19656;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
19457;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
19457;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;M‡slo;114,74;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Papriky;62,30;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Mrkev;16,88;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
21086;5958;100;2008;‰innosti v oblasti nemovitost’;19656;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Mrkev;16,88;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Papriky;62,30;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;M‡slo;114,74;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
23562;5958;100;2008;Doprava a skladov‡n’;22008;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Mrkev;16,88;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Papriky;62,30;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;M‡slo;114,74;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
22033;5958;100;2008;Doprava a skladov‡n’;22008;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Mrkev;16,88;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Papriky;62,30;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;M‡slo;114,74;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
21984;5958;100;2008;Doprava a skladov‡n’;22008;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Mrkev;16,88;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Papriky;62,30;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;M‡slo;114,74;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
20453;5958;100;2008;Doprava a skladov‡n’;22008;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
43183;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;M‡slo;114,74;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Papriky;62,30;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Mrkev;16,88;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
40975;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;M‡slo;114,74;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Jablka konzumn’;33,19;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rajsk‡ jablka ‹erven‡ kulat‡;35,58;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Papriky;62,30;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Mrkev;16,88;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Konzumn’ brambory;10,78;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Cukr krystalovù;21,10;1.0;kg;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;PÞ’rodn’ miner‡ln’ voda uhli‹it‡;8,27;1.0;l;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pivo vù‹epn’, svžtlŽ, lahvovŽ;8,97;0.5;l;2008;7.1.2008
39054;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Kapr ìivù;80,44;1.0;kg;2008;1.12.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rùìe loupan‡ dlouhozrnn‡;32,69;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Päeni‹n‡ mouka hladk‡;12,98;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;ChlŽb konzumn’ km’novù;22,88;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pe‹ivo päeni‹nŽ b’lŽ;54,31;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Tžstoviny vaje‹nŽ;30,76;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Hovžz’ maso zadn’ bez kosti;175,55;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;VepÞov‡ pe‹enž s kost’;106,46;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;KuÞata kuchan‡ cel‡;60,86;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;áunkovù sal‡m;118,98;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;MlŽko polotu‹nŽ pasterovanŽ;17,93;1.0;l;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Jogurt b’lù netu‹nù;6,28;150.0;g;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Eidamsk‡ cihla;135,28;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Vejce slepi‹’ ‹erstv‡;28,12;10.0;ks;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;M‡slo;114,74;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Rostlinnù rozt’ratelnù tuk;84,40;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Pomeran‹e;31,29;1.0;kg;2008;7.1.2008
40234;5958;100;2008;Informa‹n’ a komunika‹n’ ‹innosti;40862;Ban‡ny ìlutŽ;30,59;1.0;kg;2008;7.1.2008
