"value","value_type_code","calculation_code","payroll_year","industry_name","avg_salary_year","product_name","avg_price_year","price_value","price_unit","year","date_from"
9036,5958,100,2000,Administrativní a podpůrné činnosti,9747.2500000000000000,,,,,,
10635,5958,100,2000,Administrativní a podpůrné činnosti,9747.2500000000000000,,,,,,
9715,5958,100,2000,Administrativní a podpůrné činnosti,9747.2500000000000000,,,,,,
9603,5958,100,2000,Administrativní a podpůrné činnosti,9747.2500000000000000,,,,,,
10575,5958,100,2000,Činnosti v oblasti nemovitostí,11496.2500000000000000,,,,,,
11335,5958,100,2000,Činnosti v oblasti nemovitostí,11496.2500000000000000,,,,,,
11189,5958,100,2000,Činnosti v oblasti nemovitostí,11496.2500000000000000,,,,,,
12886,5958,100,2000,Činnosti v oblasti nemovitostí,11496.2500000000000000,,,,,,
14512,5958,100,2000,Doprava a skladování,13190.000000000000,,,,,,
13080,5958,100,2000,Doprava a skladování,13190.000000000000,,,,,,
13125,5958,100,2000,Doprava a skladování,13190.000000000000,,,,,,
12043,5958,100,2000,Doprava a skladování,13190.000000000000,,,,,,
20625,5958,100,2000,Informační a komunikační činnosti,21591.750000000000,,,,,,
24276,5958,100,2000,Informační a komunikační činnosti,21591.750000000000,,,,,,
20382,5958,100,2000,Informační a komunikační činnosti,21591.750000000000,,,,,,
21084,5958,100,2000,Informační a komunikační činnosti,21591.750000000000,,,,,,
9234,5958,100,2000,"Kulturní, zábavní a rekreační činnosti",10282.0000000000000000,,,,,,
11423,5958,100,2000,"Kulturní, zábavní a rekreační činnosti",10282.0000000000000000,,,,,,
9910,5958,100,2000,"Kulturní, zábavní a rekreační činnosti",10282.0000000000000000,,,,,,
10561,5958,100,2000,"Kulturní, zábavní a rekreační činnosti",10282.0000000000000000,,,,,,
9648,5958,100,2000,Ostatní činnosti,9974.2500000000000000,,,,,,
10105,5958,100,2000,Ostatní činnosti,9974.2500000000000000,,,,,,
9111,5958,100,2000,Ostatní činnosti,9974.2500000000000000,,,,,,
11033,5958,100,2000,Ostatní činnosti,9974.2500000000000000,,,,,,
22155,5958,100,2000,Peněžnictví a pojišťovnictví,24927.000000000000,,,,,,
23482,5958,100,2000,Peněžnictví a pojišťovnictví,24927.000000000000,,,,,,
26038,5958,100,2000,Peněžnictví a pojišťovnictví,24927.000000000000,,,,,,
28033,5958,100,2000,Peněžnictví a pojišťovnictví,24927.000000000000,,,,,,
13817,5958,100,2000,"Profesní, vědecké a technické činnosti",15337.000000000000,,,,,,
15098,5958,100,2000,"Profesní, vědecké a technické činnosti",15337.000000000000,,,,,,
14893,5958,100,2000,"Profesní, vědecké a technické činnosti",15337.000000000000,,,,,,
17540,5958,100,2000,"Profesní, vědecké a technické činnosti",15337.000000000000,,,,,,
12312,5958,100,2000,Stavebnictví,12484.5000000000000000,,,,,,
12728,5958,100,2000,Stavebnictví,12484.5000000000000000,,,,,,
13926,5958,100,2000,Stavebnictví,12484.5000000000000000,,,,,,
10972,5958,100,2000,Stavebnictví,12484.5000000000000000,,,,,,
14780,5958,100,2000,Těžba a dobývání,16534.500000000000,,,,,,
18583,5958,100,2000,Těžba a dobývání,16534.500000000000,,,,,,
15962,5958,100,2000,Těžba a dobývání,16534.500000000000,,,,,,
16813,5958,100,2000,Těžba a dobývání,16534.500000000000,,,,,,
7957,5958,100,2000,"Ubytování, stravování a pohostinství",7283.5000000000000000,,,,,,
7342,5958,100,2000,"Ubytování, stravování a pohostinství",7283.5000000000000000,,,,,,
7137,5958,100,2000,"Ubytování, stravování a pohostinství",7283.5000000000000000,,,,,,
6698,5958,100,2000,"Ubytování, stravování a pohostinství",7283.5000000000000000,,,,,,
11908,5958,100,2000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,12116.5000000000000000,,,,,,
12165,5958,100,2000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,12116.5000000000000000,,,,,,
13278,5958,100,2000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,12116.5000000000000000,,,,,,
11115,5958,100,2000,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,12116.5000000000000000,,,,,,
13197,5958,100,2000,Veřejná správa a obrana; povinné sociální zabezpečení,15078.500000000000,,,,,,
17248,5958,100,2000,Veřejná správa a obrana; povinné sociální zabezpečení,15078.500000000000,,,,,,
14106,5958,100,2000,Veřejná správa a obrana; povinné sociální zabezpečení,15078.500000000000,,,,,,
15763,5958,100,2000,Veřejná správa a obrana; povinné sociální zabezpečení,15078.500000000000,,,,,,
18251,5958,100,2000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",18140.750000000000,,,,,,
17035,5958,100,2000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",18140.750000000000,,,,,,
21453,5958,100,2000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",18140.750000000000,,,,,,
15824,5958,100,2000,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",18140.750000000000,,,,,,
10662,5958,100,2000,Vzdělávání,11242.7500000000000000,,,,,,
11638,5958,100,2000,Vzdělávání,11242.7500000000000000,,,,,,
13025,5958,100,2000,Vzdělávání,11242.7500000000000000,,,,,,
9646,5958,100,2000,Vzdělávání,11242.7500000000000000,,,,,,
14661,5958,100,2000,Zásobování vodou; činnosti související s odpady a sanacemi,12849.750000000000,,,,,,
11467,5958,100,2000,Zásobování vodou; činnosti související s odpady a sanacemi,12849.750000000000,,,,,,
12254,5958,100,2000,Zásobování vodou; činnosti související s odpady a sanacemi,12849.750000000000,,,,,,
13017,5958,100,2000,Zásobování vodou; činnosti související s odpady a sanacemi,12849.750000000000,,,,,,
10886,5958,100,2000,Zdravotní a sociální péče,11297.0000000000000000,,,,,,
10022,5958,100,2000,Zdravotní a sociální péče,11297.0000000000000000,,,,,,
11559,5958,100,2000,Zdravotní a sociální péče,11297.0000000000000000,,,,,,
12721,5958,100,2000,Zdravotní a sociální péče,11297.0000000000000000,,,,,,
8793,5958,100,2000,"Zemědělství, lesnictví, rybářství",10167.0000000000000000,,,,,,
9942,5958,100,2000,"Zemědělství, lesnictví, rybářství",10167.0000000000000000,,,,,,
10601,5958,100,2000,"Zemědělství, lesnictví, rybářství",10167.0000000000000000,,,,,,
11332,5958,100,2000,"Zemědělství, lesnictví, rybářství",10167.0000000000000000,,,,,,
11685,5958,100,2000,Zpracovatelský průmysl,12675.250000000000,,,,,,
12585,5958,100,2000,Zpracovatelský průmysl,12675.250000000000,,,,,,
12595,5958,100,2000,Zpracovatelský průmysl,12675.250000000000,,,,,,
13836,5958,100,2000,Zpracovatelský průmysl,12675.250000000000,,,,,,
10204,5958,100,2001,Administrativní a podpůrné činnosti,10382.7500000000000000,,,,,,
9556,5958,100,2001,Administrativní a podpůrné činnosti,10382.7500000000000000,,,,,,
11354,5958,100,2001,Administrativní a podpůrné činnosti,10382.7500000000000000,,,,,,
10417,5958,100,2001,Administrativní a podpůrné činnosti,10382.7500000000000000,,,,,,
13969,5958,100,2001,Činnosti v oblasti nemovitostí,12464.0000000000000000,,,,,,
11618,5958,100,2001,Činnosti v oblasti nemovitostí,12464.0000000000000000,,,,,,
12154,5958,100,2001,Činnosti v oblasti nemovitostí,12464.0000000000000000,,,,,,
12115,5958,100,2001,Činnosti v oblasti nemovitostí,12464.0000000000000000,,,,,,
15444,5958,100,2001,Doprava a skladování,14112.750000000000,,,,,,
12817,5958,100,2001,Doprava a skladování,14112.750000000000,,,,,,
14031,5958,100,2001,Doprava a skladování,14112.750000000000,,,,,,
14159,5958,100,2001,Doprava a skladování,14112.750000000000,,,,,,
24534,5958,100,2001,Informační a komunikační činnosti,24882.250000000000,,,,,,
24033,5958,100,2001,Informační a komunikační činnosti,24882.250000000000,,,,,,
23748,5958,100,2001,Informační a komunikační činnosti,24882.250000000000,,,,,,
27214,5958,100,2001,Informační a komunikační činnosti,24882.250000000000,,,,,,
11381,5958,100,2001,"Kulturní, zábavní a rekreační činnosti",11651.2500000000000000,,,,,,
10228,5958,100,2001,"Kulturní, zábavní a rekreační činnosti",11651.2500000000000000,,,,,,
11987,5958,100,2001,"Kulturní, zábavní a rekreační činnosti",11651.2500000000000000,,,,,,
13009,5958,100,2001,"Kulturní, zábavní a rekreační činnosti",11651.2500000000000000,,,,,,
10617,5958,100,2001,Ostatní činnosti,10912.5000000000000000,,,,,,
12038,5958,100,2001,Ostatní činnosti,10912.5000000000000000,,,,,,
9943,5958,100,2001,Ostatní činnosti,10912.5000000000000000,,,,,,
11052,5958,100,2001,Ostatní činnosti,10912.5000000000000000,,,,,,
30825,5958,100,2001,Peněžnictví a pojišťovnictví,28361.500000000000,,,,,,
25989,5958,100,2001,Peněžnictví a pojišťovnictví,28361.500000000000,,,,,,
29222,5958,100,2001,Peněžnictví a pojišťovnictví,28361.500000000000,,,,,,
27410,5958,100,2001,Peněžnictví a pojišťovnictví,28361.500000000000,,,,,,
15977,5958,100,2001,"Profesní, vědecké a technické činnosti",16565.500000000000,,,,,,
16014,5958,100,2001,"Profesní, vědecké a technické činnosti",16565.500000000000,,,,,,
19164,5958,100,2001,"Profesní, vědecké a technické činnosti",16565.500000000000,,,,,,
15107,5958,100,2001,"Profesní, vědecké a technické činnosti",16565.500000000000,,,,,,
13692,5958,100,2001,Stavebnictví,13358.500000000000,,,,,,
14898,5958,100,2001,Stavebnictví,13358.500000000000,,,,,,
11723,5958,100,2001,Stavebnictví,13358.500000000000,,,,,,
13121,5958,100,2001,Stavebnictví,13358.500000000000,,,,,,
16826,5958,100,2001,Těžba a dobývání,17705.500000000000,,,,,,
19831,5958,100,2001,Těžba a dobývání,17705.500000000000,,,,,,
18335,5958,100,2001,Těžba a dobývání,17705.500000000000,,,,,,
15830,5958,100,2001,Těžba a dobývání,17705.500000000000,,,,,,
8629,5958,100,2001,"Ubytování, stravování a pohostinství",8004.7500000000000000,,,,,,
8016,5958,100,2001,"Ubytování, stravování a pohostinství",8004.7500000000000000,,,,,,
8051,5958,100,2001,"Ubytování, stravování a pohostinství",8004.7500000000000000,,,,,,
7323,5958,100,2001,"Ubytování, stravování a pohostinství",8004.7500000000000000,,,,,,
12096,5958,100,2001,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,13095.250000000000,,,,,,
14488,5958,100,2001,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,13095.250000000000,,,,,,
12755,5958,100,2001,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,13095.250000000000,,,,,,
13042,5958,100,2001,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,13095.250000000000,,,,,,
14429,5958,100,2001,Veřejná správa a obrana; povinné sociální zabezpečení,16460.000000000000,,,,,,
17231,5958,100,2001,Veřejná správa a obrana; povinné sociální zabezpečení,16460.000000000000,,,,,,
18912,5958,100,2001,Veřejná správa a obrana; povinné sociální zabezpečení,16460.000000000000,,,,,,
15268,5958,100,2001,Veřejná správa a obrana; povinné sociální zabezpečení,16460.000000000000,,,,,,
18539,5958,100,2001,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",19647.000000000000,,,,,,
19449,5958,100,2001,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",19647.000000000000,,,,,,
23442,5958,100,2001,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",19647.000000000000,,,,,,
17158,5958,100,2001,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",19647.000000000000,,,,,,
12834,5958,100,2001,Vzdělávání,12392.2500000000000000,,,,,,
11914,5958,100,2001,Vzdělávání,12392.2500000000000000,,,,,,
14235,5958,100,2001,Vzdělávání,12392.2500000000000000,,,,,,
10586,5958,100,2001,Vzdělávání,12392.2500000000000000,,,,,,
13881,5958,100,2001,Zásobování vodou; činnosti související s odpady a sanacemi,13674.250000000000,,,,,,
12237,5958,100,2001,Zásobování vodou; činnosti související s odpady a sanacemi,13674.250000000000,,,,,,
15655,5958,100,2001,Zásobování vodou; činnosti související s odpady a sanacemi,13674.250000000000,,,,,,
12924,5958,100,2001,Zásobování vodou; činnosti související s odpady a sanacemi,13674.250000000000,,,,,,
11300,5958,100,2001,Zdravotní a sociální péče,12724.250000000000,,,,,,
14122,5958,100,2001,Zdravotní a sociální péče,12724.250000000000,,,,,,
12369,5958,100,2001,Zdravotní a sociální péče,12724.250000000000,,,,,,
13106,5958,100,2001,Zdravotní a sociální péče,12724.250000000000,,,,,,
12509,5958,100,2001,"Zemědělství, lesnictví, rybářství",11120.5000000000000000,,,,,,
11521,5958,100,2001,"Zemědělství, lesnictví, rybářství",11120.5000000000000000,,,,,,
9639,5958,100,2001,"Zemědělství, lesnictví, rybářství",11120.5000000000000000,,,,,,
10813,5958,100,2001,"Zemědělství, lesnictví, rybářství",11120.5000000000000000,,,,,,
13472,5958,100,2001,Zpracovatelský průmysl,13574.500000000000,,,,,,
13555,5958,100,2001,Zpracovatelský průmysl,13574.500000000000,,,,,,
14674,5958,100,2001,Zpracovatelský průmysl,13574.500000000000,,,,,,
12597,5958,100,2001,Zpracovatelský průmysl,13574.500000000000,,,,,,
10235,5958,100,2002,Administrativní a podpůrné činnosti,11051.0000000000000000,,,,,,
11089,5958,100,2002,Administrativní a podpůrné činnosti,11051.0000000000000000,,,,,,
10725,5958,100,2002,Administrativní a podpůrné činnosti,11051.0000000000000000,,,,,,
12155,5958,100,2002,Administrativní a podpůrné činnosti,11051.0000000000000000,,,,,,
13761,5958,100,2002,Činnosti v oblasti nemovitostí,14128.750000000000,,,,,,
15788,5958,100,2002,Činnosti v oblasti nemovitostí,14128.750000000000,,,,,,
13347,5958,100,2002,Činnosti v oblasti nemovitostí,14128.750000000000,,,,,,
13619,5958,100,2002,Činnosti v oblasti nemovitostí,14128.750000000000,,,,,,
16383,5958,100,2002,Doprava a skladování,15173.250000000000,,,,,,
15240,5958,100,2002,Doprava a skladování,15173.250000000000,,,,,,
15155,5958,100,2002,Doprava a skladování,15173.250000000000,,,,,,
13915,5958,100,2002,Doprava a skladování,15173.250000000000,,,,,,
26165,5958,100,2002,Informační a komunikační činnosti,26725.500000000000,,,,,,
26251,5958,100,2002,Informační a komunikační činnosti,26725.500000000000,,,,,,
25768,5958,100,2002,Informační a komunikační činnosti,26725.500000000000,,,,,,
28718,5958,100,2002,Informační a komunikační činnosti,26725.500000000000,,,,,,
12447,5958,100,2002,"Kulturní, zábavní a rekreační činnosti",12008.5000000000000000,,,,,,
10640,5958,100,2002,"Kulturní, zábavní a rekreační činnosti",12008.5000000000000000,,,,,,
11590,5958,100,2002,"Kulturní, zábavní a rekreační činnosti",12008.5000000000000000,,,,,,
13357,5958,100,2002,"Kulturní, zábavní a rekreační činnosti",12008.5000000000000000,,,,,,
10864,5958,100,2002,Ostatní činnosti,11959.2500000000000000,,,,,,
11636,5958,100,2002,Ostatní činnosti,11959.2500000000000000,,,,,,
13310,5958,100,2002,Ostatní činnosti,11959.2500000000000000,,,,,,
12027,5958,100,2002,Ostatní činnosti,11959.2500000000000000,,,,,,
31641,5958,100,2002,Peněžnictví a pojišťovnictví,30869.000000000000,,,,,,
32720,5958,100,2002,Peněžnictví a pojišťovnictví,30869.000000000000,,,,,,
28834,5958,100,2002,Peněžnictví a pojišťovnictví,30869.000000000000,,,,,,
30281,5958,100,2002,Peněžnictví a pojišťovnictví,30869.000000000000,,,,,,
21225,5958,100,2002,"Profesní, vědecké a technické činnosti",18257.000000000000,,,,,,
17872,5958,100,2002,"Profesní, vědecké a technické činnosti",18257.000000000000,,,,,,
16371,5958,100,2002,"Profesní, vědecké a technické činnosti",18257.000000000000,,,,,,
17560,5958,100,2002,"Profesní, vědecké a technické činnosti",18257.000000000000,,,,,,
14343,5958,100,2002,Stavebnictví,14032.750000000000,,,,,,
15787,5958,100,2002,Stavebnictví,14032.750000000000,,,,,,
12245,5958,100,2002,Stavebnictví,14032.750000000000,,,,,,
13756,5958,100,2002,Stavebnictví,14032.750000000000,,,,,,
16869,5958,100,2002,Těžba a dobývání,18731.500000000000,,,,,,
19480,5958,100,2002,Těžba a dobývání,18731.500000000000,,,,,,
17746,5958,100,2002,Těžba a dobývání,18731.500000000000,,,,,,
20831,5958,100,2002,Těžba a dobývání,18731.500000000000,,,,,,
8513,5958,100,2002,"Ubytování, stravování a pohostinství",8995.2500000000000000,,,,,,
9363,5958,100,2002,"Ubytování, stravování a pohostinství",8995.2500000000000000,,,,,,
9014,5958,100,2002,"Ubytování, stravování a pohostinství",8995.2500000000000000,,,,,,
9091,5958,100,2002,"Ubytování, stravování a pohostinství",8995.2500000000000000,,,,,,
13977,5958,100,2002,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14098.000000000000,,,,,,
13821,5958,100,2002,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14098.000000000000,,,,,,
13085,5958,100,2002,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14098.000000000000,,,,,,
15509,5958,100,2002,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14098.000000000000,,,,,,
17040,5958,100,2002,Veřejná správa a obrana; povinné sociální zabezpečení,18045.250000000000,,,,,,
20817,5958,100,2002,Veřejná správa a obrana; povinné sociální zabezpečení,18045.250000000000,,,,,,
15222,5958,100,2002,Veřejná správa a obrana; povinné sociální zabezpečení,18045.250000000000,,,,,,
19102,5958,100,2002,Veřejná správa a obrana; povinné sociální zabezpečení,18045.250000000000,,,,,,
19028,5958,100,2002,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",21369.250000000000,,,,,,
24819,5958,100,2002,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",21369.250000000000,,,,,,
20418,5958,100,2002,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",21369.250000000000,,,,,,
21212,5958,100,2002,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",21369.250000000000,,,,,,
13191,5958,100,2002,Vzdělávání,13585.500000000000,,,,,,
14265,5958,100,2002,Vzdělávání,13585.500000000000,,,,,,
15634,5958,100,2002,Vzdělávání,13585.500000000000,,,,,,
11252,5958,100,2002,Vzdělávání,13585.500000000000,,,,,,
14137,5958,100,2002,Zásobování vodou; činnosti související s odpady a sanacemi,14700.250000000000,,,,,,
14837,5958,100,2002,Zásobování vodou; činnosti související s odpady a sanacemi,14700.250000000000,,,,,,
13164,5958,100,2002,Zásobování vodou; činnosti související s odpady a sanacemi,14700.250000000000,,,,,,
16663,5958,100,2002,Zásobování vodou; činnosti související s odpady a sanacemi,14700.250000000000,,,,,,
15031,5958,100,2002,Zdravotní a sociální péče,14392.000000000000,,,,,,
12305,5958,100,2002,Zdravotní a sociální péče,14392.000000000000,,,,,,
16037,5958,100,2002,Zdravotní a sociální péče,14392.000000000000,,,,,,
14195,5958,100,2002,Zdravotní a sociální péče,14392.000000000000,,,,,,
11183,5958,100,2002,"Zemědělství, lesnictví, rybářství",11427.2500000000000000,,,,,,
11933,5958,100,2002,"Zemědělství, lesnictví, rybářství",11427.2500000000000000,,,,,,
10298,5958,100,2002,"Zemědělství, lesnictví, rybářství",11427.2500000000000000,,,,,,
12295,5958,100,2002,"Zemědělství, lesnictví, rybářství",11427.2500000000000000,,,,,,
13461,5958,100,2002,Zpracovatelský průmysl,14448.500000000000,,,,,,
15614,5958,100,2002,Zpracovatelský průmysl,14448.500000000000,,,,,,
14304,5958,100,2002,Zpracovatelský průmysl,14448.500000000000,,,,,,
14415,5958,100,2002,Zpracovatelský průmysl,14448.500000000000,,,,,,
10951,5958,100,2003,Administrativní a podpůrné činnosti,11203.0000000000000000,,,,,,
12137,5958,100,2003,Administrativní a podpůrné činnosti,11203.0000000000000000,,,,,,
10530,5958,100,2003,Administrativní a podpůrné činnosti,11203.0000000000000000,,,,,,
11194,5958,100,2003,Administrativní a podpůrné činnosti,11203.0000000000000000,,,,,,
14168,5958,100,2003,Činnosti v oblasti nemovitostí,14933.000000000000,,,,,,
16552,5958,100,2003,Činnosti v oblasti nemovitostí,14933.000000000000,,,,,,
14568,5958,100,2003,Činnosti v oblasti nemovitostí,14933.000000000000,,,,,,
14444,5958,100,2003,Činnosti v oblasti nemovitostí,14933.000000000000,,,,,,
16054,5958,100,2003,Doprava a skladování,15987.750000000000,,,,,,
17230,5958,100,2003,Doprava a skladování,15987.750000000000,,,,,,
16069,5958,100,2003,Doprava a skladování,15987.750000000000,,,,,,
14598,5958,100,2003,Doprava a skladování,15987.750000000000,,,,,,
27965,5958,100,2003,Informační a komunikační činnosti,28793.000000000000,,,,,,
30796,5958,100,2003,Informační a komunikační činnosti,28793.000000000000,,,,,,
28974,5958,100,2003,Informační a komunikační činnosti,28793.000000000000,,,,,,
27437,5958,100,2003,Informační a komunikační činnosti,28793.000000000000,,,,,,
12295,5958,100,2003,"Kulturní, zábavní a rekreační činnosti",12887.000000000000,,,,,,
11695,5958,100,2003,"Kulturní, zábavní a rekreační činnosti",12887.000000000000,,,,,,
13217,5958,100,2003,"Kulturní, zábavní a rekreační činnosti",12887.000000000000,,,,,,
14341,5958,100,2003,"Kulturní, zábavní a rekreační činnosti",12887.000000000000,,,,,,
13027,5958,100,2003,Ostatní činnosti,12942.250000000000,,,,,,
11864,5958,100,2003,Ostatní činnosti,12942.250000000000,,,,,,
14455,5958,100,2003,Ostatní činnosti,12942.250000000000,,,,,,
12423,5958,100,2003,Ostatní činnosti,12942.250000000000,,,,,,
33822,5958,100,2003,Peněžnictví a pojišťovnictví,32467.250000000000,,,,,,
31202,5958,100,2003,Peněžnictví a pojišťovnictví,32467.250000000000,,,,,,
33871,5958,100,2003,Peněžnictví a pojišťovnictví,32467.250000000000,,,,,,
30974,5958,100,2003,Peněžnictví a pojišťovnictví,32467.250000000000,,,,,,
22385,5958,100,2003,"Profesní, vědecké a technické činnosti",19476.500000000000,,,,,,
17682,5958,100,2003,"Profesní, vědecké a technické činnosti",19476.500000000000,,,,,,
18961,5958,100,2003,"Profesní, vědecké a technické činnosti",19476.500000000000,,,,,,
18878,5958,100,2003,"Profesní, vědecké a technické činnosti",19476.500000000000,,,,,,
14868,5958,100,2003,Stavebnictví,15023.250000000000,,,,,,
12944,5958,100,2003,Stavebnictví,15023.250000000000,,,,,,
16985,5958,100,2003,Stavebnictví,15023.250000000000,,,,,,
15296,5958,100,2003,Stavebnictví,15023.250000000000,,,,,,
17917,5958,100,2003,Těžba a dobývání,19660.500000000000,,,,,,
18526,5958,100,2003,Těžba a dobývání,19660.500000000000,,,,,,
22218,5958,100,2003,Těžba a dobývání,19660.500000000000,,,,,,
19981,5958,100,2003,Těžba a dobývání,19660.500000000000,,,,,,
9940,5958,100,2003,"Ubytování, stravování a pohostinství",9468.2500000000000000,,,,,,
8897,5958,100,2003,"Ubytování, stravování a pohostinství",9468.2500000000000000,,,,,,
9701,5958,100,2003,"Ubytování, stravování a pohostinství",9468.2500000000000000,,,,,,
9335,5958,100,2003,"Ubytování, stravování a pohostinství",9468.2500000000000000,,,,,,
14661,5958,100,2003,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14787.250000000000,,,,,,
14552,5958,100,2003,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14787.250000000000,,,,,,
16034,5958,100,2003,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14787.250000000000,,,,,,
13902,5958,100,2003,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14787.250000000000,,,,,,
17060,5958,100,2003,Veřejná správa a obrana; povinné sociální zabezpečení,19452.000000000000,,,,,,
18010,5958,100,2003,Veřejná správa a obrana; povinné sociální zabezpečení,19452.000000000000,,,,,,
20578,5958,100,2003,Veřejná správa a obrana; povinné sociální zabezpečení,19452.000000000000,,,,,,
22160,5958,100,2003,Veřejná správa a obrana; povinné sociální zabezpečení,19452.000000000000,,,,,,
25647,5958,100,2003,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",22834.250000000000,,,,,,
20680,5958,100,2003,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",22834.250000000000,,,,,,
23089,5958,100,2003,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",22834.250000000000,,,,,,
21921,5958,100,2003,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",22834.250000000000,,,,,,
12982,5958,100,2003,Vzdělávání,15241.000000000000,,,,,,
17797,5958,100,2003,Vzdělávání,15241.000000000000,,,,,,
14386,5958,100,2003,Vzdělávání,15241.000000000000,,,,,,
15799,5958,100,2003,Vzdělávání,15241.000000000000,,,,,,
15485,5958,100,2003,Zásobování vodou; činnosti související s odpady a sanacemi,15370.000000000000,,,,,,
17453,5958,100,2003,Zásobování vodou; činnosti související s odpady a sanacemi,15370.000000000000,,,,,,
14717,5958,100,2003,Zásobování vodou; činnosti související s odpady a sanacemi,15370.000000000000,,,,,,
13825,5958,100,2003,Zásobování vodou; činnosti související s odpady a sanacemi,15370.000000000000,,,,,,
16105,5958,100,2003,Zdravotní a sociální péče,15476.000000000000,,,,,,
13964,5958,100,2003,Zdravotní a sociální péče,15476.000000000000,,,,,,
14987,5958,100,2003,Zdravotní a sociální péče,15476.000000000000,,,,,,
16848,5958,100,2003,Zdravotní a sociální péče,15476.000000000000,,,,,,
10463,5958,100,2003,"Zemědělství, lesnictví, rybářství",11779.7500000000000000,,,,,,
12248,5958,100,2003,"Zemědělství, lesnictví, rybářství",11779.7500000000000000,,,,,,
11623,5958,100,2003,"Zemědělství, lesnictví, rybářství",11779.7500000000000000,,,,,,
12785,5958,100,2003,"Zemědělství, lesnictví, rybářství",11779.7500000000000000,,,,,,
16552,5958,100,2003,Zpracovatelský průmysl,15210.500000000000,,,,,,
15062,5958,100,2003,Zpracovatelský průmysl,15210.500000000000,,,,,,
15182,5958,100,2003,Zpracovatelský průmysl,15210.500000000000,,,,,,
14046,5958,100,2003,Zpracovatelský průmysl,15210.500000000000,,,,,,
12943,5958,100,2004,Administrativní a podpůrné činnosti,11977.0000000000000000,,,,,,
11771,5958,100,2004,Administrativní a podpůrné činnosti,11977.0000000000000000,,,,,,
12014,5958,100,2004,Administrativní a podpůrné činnosti,11977.0000000000000000,,,,,,
11180,5958,100,2004,Administrativní a podpůrné činnosti,11977.0000000000000000,,,,,,
17473,5958,100,2004,Činnosti v oblasti nemovitostí,15856.250000000000,,,,,,
15420,5958,100,2004,Činnosti v oblasti nemovitostí,15856.250000000000,,,,,,
15383,5958,100,2004,Činnosti v oblasti nemovitostí,15856.250000000000,,,,,,
15149,5958,100,2004,Činnosti v oblasti nemovitostí,15856.250000000000,,,,,,
18532,5958,100,2004,Doprava a skladování,17098.750000000000,,,,,,
15812,5958,100,2004,Doprava a skladování,17098.750000000000,,,,,,
16964,5958,100,2004,Doprava a skladování,17098.750000000000,,,,,,
17087,5958,100,2004,Doprava a skladování,17098.750000000000,,,,,,
29664,5958,100,2004,Informační a komunikační činnosti,30605.750000000000,,,,,,
32935,5958,100,2004,Informační a komunikační činnosti,30605.750000000000,,,,,,
30435,5958,100,2004,Informační a komunikační činnosti,30605.750000000000,,,,,,
29389,5958,100,2004,Informační a komunikační činnosti,30605.750000000000,,,,,,
13329,5958,100,2004,"Kulturní, zábavní a rekreační činnosti",13790.500000000000,,,,,,
15554,5958,100,2004,"Kulturní, zábavní a rekreační činnosti",13790.500000000000,,,,,,
12552,5958,100,2004,"Kulturní, zábavní a rekreační činnosti",13790.500000000000,,,,,,
13727,5958,100,2004,"Kulturní, zábavní a rekreační činnosti",13790.500000000000,,,,,,
13139,5958,100,2004,Ostatní činnosti,13495.250000000000,,,,,,
14966,5958,100,2004,Ostatní činnosti,13495.250000000000,,,,,,
12395,5958,100,2004,Ostatní činnosti,13495.250000000000,,,,,,
13481,5958,100,2004,Ostatní činnosti,13495.250000000000,,,,,,
